match_type,player_name,batting_style,main_role,matches,batting_runs,bf,fours,sixes,sr,bat_position,dismissal,opposition,ground,pitch_type,date,weather,bowling_style,overs,mdns,runs_conceded,wicket_taken,econ,bowling_pos
odi,avishka_fernando,right hand batsman,batsman,1,4,6,1,0,66.66,2,caught, Bangladesh,Chattogram,Spin Friendly,2024-03-18,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,1,7,0,0,14.28,2,caught, India,Colombo (RPS),Spin Friendly,2024-08-02,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,40,62,5,0,64.51,2,caught, India,Colombo (RPS),Spin Friendly,2024-08-04,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,96,102,9,2,94.11,2,lbw, India,Colombo (RPS),Spin Friendly,2024-08-07,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,5,7,1,0,71.42,2,caught, West Indies,Pallekele,Balanced,2024-10-20,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,9,12,1,0,75.0,2,caught, West Indies,Pallekele,Balanced,2024-10-23,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,34,50,4,1,68.0,2,caught, West Indies,Pallekele,Balanced,2024-10-26,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,100,115,9,2,86.95,2,caught, New Zealand,Dambulla,Balanced,2024-11-13,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,5,9,1,0,55.55,2,caught, New Zealand,Pallekele,Balanced,2024-11-17,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,0,0,0,0,0.0,0,-, New Zealand,Pallekele,Balanced,2024-11-19,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,56,63,6,1,88.88,2,caught, New Zealand,Wellington,Fast Bowling Friendly,2025-01-05,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,10,15,2,0,66.66,2,caught, New Zealand,Hamilton,Batting Friendly,2025-01-08,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,17,33,2,0,51.51,2,caught, New Zealand,Auckland,Batting Friendly,2025-01-11,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,1,4,0,0,25.0,2,caught, Australia,Colombo (RPS),Spin Friendly,2025-02-12,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,3,3,0,0,100.0,9,not out, Ireland,Dublin (Malahide),Balanced,2016-06-16,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,2,6,0,0,33.33,6,caught, Australia,Colombo (RPS),Spin Friendly,2016-08-21,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,7,10,1,0,70.0,6,caught, Australia,Colombo (RPS),Spin Friendly,2016-08-24,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,12,30,1,0,40.0,6,caught, Australia,Dambulla,Balanced,2016-08-28,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,76,87,9,0,87.35,1,caught, Australia,Dambulla,Balanced,2016-08-31,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,34,47,4,0,72.34,1,caught, Australia,Pallekele,Balanced,2016-09-04,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,78,75,12,0,104.0,1,not out, Zimbabwe,Harare,Batting Friendly,2016-11-14,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,3,10,0,0,30.0,1,caught, West Indies,Harare,Batting Friendly,2016-11-16,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,0,0,0,0,0.0,0,-, Zimbabwe,Bulawayo,Balanced,2016-11-21,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,58,60,7,0,96.66,1,caught, West Indies,Bulawayo,Balanced,2016-11-23,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,0,1,0,0,0.0,1,lbw, Zimbabwe,Bulawayo,Balanced,2016-11-27,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,28,53,1,0,52.83,6,caught, South Africa,Gqeberha,Balanced,2017-01-28,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,1,5,0,0,20.0,5,stumped, South Africa,Durban,Balanced,2017-02-01,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,16,25,2,0,64.0,5,caught, South Africa,Johannesburg,Fast Bowling Friendly,2017-02-04,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,5,14,0,0,35.71,5,lbw, South Africa,Cape Town,Spin Friendly,2017-02-07,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,11,19,1,0,57.89,5,bowled, South Africa,Centurion,Fast Bowling Friendly,2017-02-10,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,1,6,0,0,16.66,6,caught, Pakistan,Cardiff,Balanced,2017-06-12,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,84,66,8,3,127.27,7,caught, South Africa,Pallekele,Balanced,2018-08-05,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,10,10,2,0,100.0,6,caught, South Africa,Pallekele,Balanced,2018-08-08,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,30,41,1,1,73.17,6,caught, South Africa,Colombo (RPS),Spin Friendly,2018-08-12,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,0,3,0,0,0.0,4,lbw, Bangladesh,Dubai (DICS),Spin Friendly,2018-09-15,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,23,38,2,1,60.52,3,run out, Afghanistan,Abu Dhabi,Spin Friendly,2018-09-17,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,0,0,0,0,0.0,0,-, England,Dambulla,Balanced,2018-10-10,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,36,50,2,1,72.0,6,not out, England,Dambulla,Balanced,2018-10-13,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,3,10,0,0,30.0,6,caught, England,Pallekele,Balanced,2018-10-17,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,17,28,2,0,60.71,5,caught, England,Pallekele,Balanced,2018-10-20,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,19,15,1,1,126.66,7,not out, England,Colombo (RPS),Spin Friendly,2018-10-23,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,36,29,5,1,124.13,2,lbw, New Zealand,Nelson,Batting Friendly,2019-01-08,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,39,52,3,0,75.0,6,stumped, South Africa,Johannesburg,Fast Bowling Friendly,2019-03-03,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,15,26,2,0,57.69,6,caught, South Africa,Centurion,Fast Bowling Friendly,2019-03-06,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,22,46,2,0,47.82,7,caught, South Africa,Gqeberha,Balanced,2019-03-13,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,12,12,2,0,100.0,8,caught, South Africa,Cape Town,Spin Friendly,2019-03-16,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,7,10,0,0,70.0,7,caught, Scotland,Edinburgh,Balanced,2019-05-21,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,4,13,1,0,30.76,5,lbw, New Zealand,Cardiff,Balanced,2019-06-01,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,0,4,0,0,0.0,6,caught, Afghanistan,Cardiff,Balanced,2019-06-04,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,16,30,2,0,53.33,8,not out, Australia,The Oval,Batting Friendly,2019-06-15,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,29,47,1,0,61.7,7,caught, England,Leeds,Balanced,2019-06-21,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,24,41,2,0,58.53,6,bowled, South Africa,Chester-le-Street,Balanced,2019-06-28,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,6,3,1,0,200.0,8,not out, West Indies,Chester-le-Street,Balanced,2019-07-01,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,29,36,1,0,80.55,7,not out, India,Leeds,Balanced,2019-07-06,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,18,12,3,0,150.0,8,caught, Bangladesh,Colombo (RPS),Spin Friendly,2019-07-26,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,0,0,0,0,0.0,0,-, Bangladesh,Colombo (RPS),Spin Friendly,2019-07-28,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,18,29,2,0,62.06,6,caught, West Indies,Colombo (SSC),Spin Friendly,2020-02-22,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,12,5,2,0,240.0,7,bowled, West Indies,Hambantota,Spin Friendly,2020-02-26,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,51,47,5,0,108.51,6,caught, West Indies,Pallekele,Balanced,2020-03-01,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,9,15,1,0,60.0,5,bowled, Bangladesh,Mirpur,Spin Friendly,2021-05-23,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,10,21,0,0,47.61,5,lbw, Bangladesh,Mirpur,Spin Friendly,2021-05-25,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,55,70,4,0,78.57,5,not out, Bangladesh,Mirpur,Spin Friendly,2021-05-28,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,91,91,13,0,100.0,4,caught, England,The Oval,Batting Friendly,2021-07-01,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,4,12,1,0,33.33,4,caught, England,Bristol,Balanced,2021-07-04,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,14,27,1,0,51.85,4,caught, India,Colombo (RPS),Spin Friendly,2021-07-18,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,32,45,1,0,71.11,4,caught, India,Colombo (RPS),Spin Friendly,2021-07-20,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,2,9,0,0,22.22,4,caught, India,Colombo (RPS),Spin Friendly,2021-07-23,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,44,62,5,0,70.96,4,stumped, South Africa,Colombo (RPS),Spin Friendly,2021-09-02,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,12,24,0,0,50.0,4,caught, South Africa,Colombo (RPS),Spin Friendly,2021-09-04,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,31,44,2,0,70.45,4,caught, South Africa,Colombo (RPS),Spin Friendly,2021-09-07,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,7,17,0,0,41.17,4,caught, Australia,Pallekele,Balanced,2022-06-14,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,34,41,2,1,82.92,4,caught, Australia,Pallekele,Balanced,2022-06-16,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,25,17,4,0,147.05,4,caught, Australia,Colombo (RPS),Spin Friendly,2022-06-19,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,60,61,7,0,98.36,4,caught, Australia,Colombo (RPS),Spin Friendly,2022-06-21,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,16,16,3,0,100.0,4,bowled, Afghanistan,Pallekele,Balanced,2022-11-25,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,0,0,0,0,0.0,0,-, Afghanistan,Pallekele,Balanced,2022-11-27,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,5,11,1,0,45.45,4,bowled, Afghanistan,Pallekele,Balanced,2022-11-30,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,47,40,9,0,117.5,5,caught, India,Guwahati,Batting Friendly,2023-01-10,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,0,1,0,0,0.0,4,bowled, India,Eden Gardens,Balanced,2023-01-12,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,13,21,2,0,61.9,6,caught, New Zealand,Hamilton,Batting Friendly,2023-03-31,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,51,59,5,0,86.44,6,bowled, Afghanistan,Hambantota,Spin Friendly,2023-06-02,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,29,24,1,1,120.83,6,not out, Afghanistan,Hambantota,Spin Friendly,2023-06-04,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,0,0,0,0,0.0,0,-, Afghanistan,Hambantota,Spin Friendly,2023-06-07,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,5,5,0,0,100.0,7,lbw, U.A.E.,Bulawayo,Balanced,2023-06-19,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,0,0,0,0,0.0,0,-, Oman,Bulawayo,Balanced,2023-06-23,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,42,35,4,1,120.0,6,not out, Ireland,Bulawayo,Balanced,2023-06-25,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,23,31,2,0,74.19,6,bowled, Scotland,Bulawayo,Balanced,2023-06-27,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,93,111,8,2,83.78,6,caught, Netherlands,Bulawayo,Balanced,2023-06-30,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,0,0,0,0,0.0,0,-, Zimbabwe,Bulawayo,Balanced,2023-07-02,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,4,8,0,0,50.0,6,bowled, Netherlands,Harare,Batting Friendly,2023-07-09,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,2,7,0,0,28.57,6,bowled, Bangladesh,Pallekele,Balanced,2023-08-31,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,14,19,1,0,73.68,6,bowled, Afghanistan,Lahore,Batting Friendly,2023-09-05,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,6,16,0,0,37.5,6,caught, Bangladesh,Colombo (RPS),Spin Friendly,2023-09-09,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,41,66,5,0,62.12,6,caught, India,Colombo (RPS),Spin Friendly,2023-09-12,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,5,7,0,0,71.42,7,caught, Pakistan,Colombo (RPS),Spin Friendly,2023-09-14,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,4,2,1,0,200.0,6,caught, India,Colombo (RPS),Spin Friendly,2023-09-17,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,11,14,1,0,78.57,6,caught, South Africa,Delhi,Balanced,2023-10-07,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,25,34,3,0,73.52,6,caught, Pakistan,Hyderabad,Balanced,2023-10-10,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,7,13,1,0,53.84,6,bowled, Australia,Lucknow,Spin Friendly,2023-10-16,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,30,37,1,2,81.08,6,bowled, Netherlands,Lucknow,Spin Friendly,2023-10-21,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,0,0,0,0,0.0,0,-, England,Bengaluru,Batting Friendly,2023-10-26,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,14,26,1,0,53.84,6,bowled, Afghanistan,Pune,Balanced,2023-10-30,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,34,36,4,1,94.44,7,stumped, Bangladesh,Delhi,Balanced,2023-11-06,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,dananjaya_de_silva,right hand batsman,all rounder,1,19,24,2,1,79.16,7,caught, New Zealand,Bengaluru,Batting Friendly,2023-11-09,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,nishan_madushka,right hand batsman,wk batsman,1,69,54,7,1,127.77,1,caught, West Indies,Pallekele,Balanced,2024-10-20,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,nishan_madushka,right hand batsman,wk batsman,1,38,44,6,0,86.36,1,bowled, West Indies,Pallekele,Balanced,2024-10-23,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,nishan_madushka,right hand batsman,wk batsman,1,0,0,0,0,0.0,0,-, New Zealand,Pallekele,Balanced,2024-11-19,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,nishan_madushka,right hand batsman,wk batsman,1,51,70,4,1,72.85,2,caught, Australia,Colombo (RPS),Spin Friendly,2025-02-14,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,nishan_madushka,right hand batsman,wk batsman,1,6,13,1,0,46.15,2,bowled, Bangladesh,Colombo (RPS),Spin Friendly,2025-07-02,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,nishan_madushka,right hand batsman,wk batsman,1,17,25,3,0,68.0,1,caught, Bangladesh,Colombo (RPS),Spin Friendly,2025-07-05,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,nishan_madushka,right hand batsman,wk batsman,1,1,6,0,0,16.66,2,caught, Bangladesh,Pallekele,Balanced,2025-07-08,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,nishan_madushka,right hand batsman,wk batsman,1,0,13,0,0,0.0,2,caught, Zimbabwe,Harare,Batting Friendly,2025-08-29,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,nuwanindu_fernando,right hand batsman,batsman,1,50,63,6,0,79.36,2,run out, India,Eden Gardens,Balanced,2023-01-12,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,nuwanindu_fernando,right hand batsman,batsman,1,19,27,4,0,70.37,2,bowled, India,Thiruvananthapuram,Balanced,2023-01-15,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,nuwanindu_fernando,right hand batsman,batsman,1,4,6,0,0,66.66,2,run out, New Zealand,Auckland,Batting Friendly,2023-03-25,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,nuwanindu_fernando,right hand batsman,batsman,1,2,9,0,0,22.22,2,caught, New Zealand,Hamilton,Batting Friendly,2023-03-31,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,nuwanindu_fernando,right hand batsman,batsman,1,14,27,2,0,51.85,2,bowled, Zimbabwe,Harare,Batting Friendly,2025-08-31,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kamil_mishara,left hand batsman,batsman,1,38,36,5,1,105.55,2,caught, Pakistan,Rawalpindi,Batting Friendly,2025-11-11,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kamil_mishara,left hand batsman,batsman,1,27,39,2,0,69.23,2,stumped, Pakistan,Rawalpindi,Batting Friendly,2025-11-14,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kamil_mishara,left hand batsman,batsman,1,29,30,5,0,96.66,2,caught, Pakistan,Rawalpindi,Batting Friendly,2025-11-16,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kamindu_mendis,left hand batsman,all rounder,1,8,13,0,0,61.53,6,not out, South Africa,Durban,Balanced,2019-03-10,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kamindu_mendis,left hand batsman,all rounder,1,9,25,1,0,36.0,6,caught, South Africa,Gqeberha,Balanced,2019-03-13,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kamindu_mendis,left hand batsman,all rounder,1,9,21,0,0,42.85,7,caught, West Indies,North Sound,Balanced,2021-03-10,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kamindu_mendis,left hand batsman,all rounder,1,16,29,2,0,55.17,3,caught, South Africa,Colombo (RPS),Spin Friendly,2021-09-07,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kamindu_mendis,left hand batsman,all rounder,1,17,24,1,1,70.83,3,bowled, Zimbabwe,Pallekele,Balanced,2022-01-16,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kamindu_mendis,left hand batsman,all rounder,1,57,82,4,0,69.51,3,caught, Zimbabwe,Pallekele,Balanced,2022-01-18,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kamindu_mendis,left hand batsman,all rounder,1,11,20,0,0,55.0,3,caught, Zimbabwe,Pallekele,Balanced,2022-01-21,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kamindu_mendis,left hand batsman,all rounder,1,40,44,4,0,90.9,8,run out, India,Colombo (RPS),Spin Friendly,2024-08-04,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kamindu_mendis,left hand batsman,all rounder,1,23,19,0,1,121.05,8,not out, India,Colombo (RPS),Spin Friendly,2024-08-07,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kamindu_mendis,left hand batsman,all rounder,1,30,21,3,1,142.85,7,not out, West Indies,Pallekele,Balanced,2024-10-20,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kamindu_mendis,left hand batsman,all rounder,1,11,16,0,0,68.75,7,not out, West Indies,Pallekele,Balanced,2024-10-23,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kamindu_mendis,left hand batsman,all rounder,1,0,1,0,0,0.0,5,not out, West Indies,Pallekele,Balanced,2024-10-26,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kamindu_mendis,left hand batsman,all rounder,1,0,0,0,0,0.0,0,-, New Zealand,Dambulla,Balanced,2024-11-13,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kamindu_mendis,left hand batsman,all rounder,1,0,3,0,0,0.0,4,caught, New Zealand,Pallekele,Balanced,2024-11-17,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kamindu_mendis,left hand batsman,all rounder,1,3,9,0,0,33.33,4,run out, New Zealand,Wellington,Fast Bowling Friendly,2025-01-05,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
